location,month,temperature,relative_humidity,pressure,wind_speed,rainfall
Chennai,3,30.15,59.6,1009.0,2.52,0.38
Chennai,3,28.6,73.7,1009.6,4.7,0.12
Chennai,3,25.76,83.4,1007.4,4.6,0.14
Chennai,3,27.79,63.8,1010.7,5.42,0.42
Chennai,3,30.29,72.1,1006.1,3.14,0.97
Chennai,3,27.98,78.9,1010.3,3.01,0.14
Chennai,3,30.87,70.4,1011.2,5.11,0.46
Chennai,3,27.59,62.4,1006.6,2.93,1.05
Chennai,3,29.94,71.3,1008.5,2.83,0.03
Chennai,3,24.93,79.9,1010.8,4.21,0.25
Chennai,3,28.05,68.0,1010.5,3.95,0.0
Chennai,3,27.73,72.4,1010.6,4.16,0.58
Chennai,3,25.7,64.7,1011.7,4.54,0.11
Chennai,3,30.72,70.4,1006.8,4.54,0.13
Chennai,3,27.22,73.3,1012.8,3.92,0.39
Chennai,3,27.01,71.8,1010.2,4.05,0.52
Chennai,3,31.1,68.4,1009.5,3.93,0.17
Chennai,3,28.82,73.7,1006.3,4.04,0.37
Chennai,3,30.06,75.0,1010.3,2.61,1.04
Chennai,3,25.09,75.4,1012.3,4.76,0.73
Chennai,3,26.9,69.2,1011.4,5.05,0.4
Chennai,3,32.67,67.3,1011.4,4.64,0.96
Chennai,3,30.21,82.8,1010.2,4.56,0.7
Chennai,3,26.35,71.8,1010.8,3.01,0.44
Chennai,3,28.95,69.5,1008.2,2.58,0.83
Chennai,3,26.51,62.1,1011.0,4.83,0.57
Chennai,3,31.29,65.4,1009.8,4.03,0.23
Chennai,3,23.96,67.1,1008.2,4.17,0.23
Chennai,3,29.05,73.6,1012.9,4.21,0.0
Chennai,3,29.02,68.9,1007.1,4.26,0.01
Chennai,3,26.27,71.1,1012.3,4.65,0.46
Chennai,3,27.95,62.4,1012.5,3.9,0.27
Chennai,3,29.25,79.4,1009.7,2.09,0.48
Chennai,3,24.94,66.6,1013.6,4.69,1.0
Chennai,3,25.94,72.4,1009.6,4.58,0.2
Chennai,3,28.19,67.8,1009.5,2.71,0.03
Chennai,3,26.83,69.1,1008.0,2.83,0.33
Chennai,3,27.57,66.2,1011.0,4.88,0.04
Chennai,3,28.46,72.8,1008.6,5.12,0.32
Chennai,3,26.68,65.1,1009.0,1.34,0.25
Chennai,3,28.45,72.9,1010.8,4.44,0.42
Chennai,3,29.1,70.3,1010.9,3.78,0.14
Chennai,3,30.06,74.8,1014.1,4.07,0.05
Chennai,3,26.01,75.4,1013.3,4.13,0.09
Chennai,3,27.24,69.1,1012.4,3.24,0.38
Chennai,3,29.68,73.2,1010.6,4.65,0.22
Chennai,3,25.54,68.3,1010.0,3.31,0.26
Chennai,3,28.71,78.9,1010.9,4.75,0.13
Chennai,3,28.56,68.8,1009.6,4.97,0.6
Chennai,3,23.33,69.8,1009.2,3.13,2.5
Chennai,3,27.51,68.2,1010.8,3.15,0.12
Chennai,3,29.16,66.6,1008.8,4.11,0.42
Chennai,3,28.08,83.2,1009.0,5.5,0.06
Chennai,3,27.55,73.9,1013.4,3.41,0.45
Chennai,3,28.81,71.4,1007.6,3.6,0.19
Chennai,3,30.48,68.1,1008.4,4.32,0.31
Chennai,3,29.58,77.7,1014.2,4.66,0.09
Chennai,3,26.99,67.7,1010.0,4.53,0.64
Chennai,3,25.58,71.7,1014.4,4.03,0.06
Chennai,3,29.54,84.2,1008.1,3.69,0.88
Chennai,3,26.14,65.3,1011.2,4.33,0.02
Chennai,3,27.44,74.2,1012.9,0.8,0.11
Chennai,3,28.9,72.7,1008.7,5.87,0.28
Chennai,3,30.79,74.2,1015.2,3.81,0.65
Chennai,3,31.07,69.3,1010.0,4.18,0.29
Chennai,3,28.62,67.4,1012.3,6.1,0.08
Chennai,3,27.48,72.4,1009.3,3.26,0.65
Chennai,3,26.1,68.3,1014.7,6.33,0.3
Chennai,3,32.42,57.0,1011.8,4.74,0.09
Chennai,3,27.92,66.1,1016.2,4.45,0.28
Chennai,3,29.86,69.1,1013.9,4.64,0.37
Chennai,3,28.89,64.5,1013.1,3.16,0.38
Chennai,3,27.51,71.9,1008.6,2.35,0.43
Chennai,3,27.42,66.5,1011.2,2.82,0.75
Chennai,3,25.73,70.7,1010.2,5.09,0.58
Chennai,3,30.74,84.0,1011.1,3.06,0.31
Chennai,3,28.26,78.4,1011.4,2.35,0.01
Chennai,3,31.36,74.5,1008.7,3.92,0.46
Chennai,3,27.6,81.9,1010.6,4.57,1.23
Chennai,3,27.9,70.6,1010.8,4.04,0.12
Chennai,3,26.23,70.6,1008.5,4.61,0.31
Chennai,3,27.88,64.7,1013.0,5.16,0.49
Chennai,3,26.02,78.7,1011.6,4.57,0.34
Chennai,3,29.31,82.7,1013.0,3.85,0.85
Chennai,3,28.72,76.4,1012.2,3.46,0.21
Chennai,3,31.45,79.5,1006.7,4.77,0.25
Chennai,3,25.58,54.6,1008.9,4.28,0.01
Chennai,3,30.93,85.0,1015.1,3.14,0.77
Chennai,3,26.54,70.4,1013.0,5.3,0.1
Chennai,3,29.19,85.1,1006.9,4.26,1.28
Chennai,3,26.21,81.4,1012.2,4.65,0.08
Chennai,3,28.91,75.6,1008.9,3.61,0.1
Chennai,3,23.48,68.9,1005.8,5.13,0.22
Chennai,3,27.16,71.9,1015.1,2.41,0.36
Chennai,3,28.71,59.5,1011.2,5.68,0.19
Chennai,3,32.01,76.6,1011.5,2.06,0.14
Chennai,3,24.24,55.7,1007.9,2.62,0.26
Chennai,3,28.5,69.2,1008.1,4.25,1.06
Chennai,3,27.46,80.3,1007.0,3.47,1.09
Chennai,3,24.67,75.3,1014.5,3.67,0.13
Chennai,3,26.25,61.8,1006.9,3.47,0.38
Chennai,3,27.56,63.0,1015.0,3.22,0.43
Chennai,3,29.43,67.4,1008.5,4.32,0.35
Chennai,3,28.68,71.5,1007.9,3.95,0.04
Chennai,3,25.88,76.3,1010.9,4.88,0.26
Chennai,3,24.83,74.6,1009.3,4.08,0.48
Chennai,3,29.34,64.6,1011.2,3.58,0.07
Chennai,3,28.11,74.7,1008.8,4.77,0.14
Chennai,3,31.72,75.4,1010.2,2.17,0.08
Chennai,3,27.79,73.9,1009.1,1.42,0.73
Chennai,3,30.79,85.9,1013.2,2.41,0.65
Chennai,3,29.59,75.4,1012.3,3.66,0.06
Chennai,3,30.14,76.8,1011.6,4.39,0.48
Chennai,3,29.36,82.3,1013.6,1.33,0.15
Chennai,3,29.41,76.1,1011.7,3.99,0.39
Chennai,3,23.92,67.7,1011.4,3.65,0.23
Chennai,3,28.03,78.5,1010.7,4.14,0.21
Chennai,3,27.17,68.6,1009.2,2.09,0.71
Chennai,3,31.04,65.1,1009.2,6.62,0.34
Chennai,3,26.5,65.6,1011.4,4.03,0.09
Chennai,3,27.94,78.4,1013.5,2.78,0.04
Chennai,3,30.1,74.7,1012.4,4.13,0.9
Chennai,3,29.1,77.4,1012.4,5.49,0.06
Chennai,3,28.83,74.8,1008.2,2.71,0.44
Chennai,3,30.72,72.1,1012.3,2.51,0.23
Chennai,3,29.02,72.9,1010.0,3.88,0.05
Chennai,3,27.41,74.5,1011.4,3.97,0.5
Chennai,3,25.91,67.4,1012.4,4.71,0.78
Chennai,3,29.47,63.3,1008.1,5.48,0.04
Chennai,3,26.96,68.1,1011.4,4.78,0.02
Chennai,3,28.02,74.3,1011.6,2.61,0.63
Chennai,3,30.66,67.1,1013.5,2.93,0.23
Chennai,3,28.06,83.8,1009.7,3.2,0.37
Chennai,3,27.61,73.6,1010.8,4.78,0.19
Chennai,3,27.94,71.7,1011.4,4.61,0.18
Chennai,3,27.99,67.4,1009.7,5.26,0.12
Chennai,3,26.52,76.5,1009.7,4.56,0.28
Chennai,3,31.85,63.7,1009.6,3.37,0.06
Chennai,3,27.4,72.9,1010.7,3.8,0.42
Chennai,3,30.07,68.4,1015.4,2.54,0.27
Chennai,3,26.46,71.7,1010.8,4.63,0.63
Chennai,3,29.6,73.9,1012.2,3.37,0.85
Chennai,3,28.84,64.1,1011.1,5.22,0.77
Chennai,3,28.55,61.0,1010.2,4.6,0.31
Chennai,3,28.85,65.4,1010.9,5.94,0.13
Chennai,3,29.33,76.3,1012.9,4.42,0.15
Chennai,3,28.05,73.2,1010.9,4.4,0.35
Chennai,3,28.15,68.6,1010.6,3.82,0.41
Chennai,3,29.65,82.8,1010.4,3.62,0.06
Chennai,3,26.22,78.7,1008.5,3.74,2.06
Chennai,3,25.91,77.3,1013.6,5.0,0.04
Chennai,3,28.86,66.7,1009.9,2.65,0.31
Chennai,3,24.48,77.2,1014.7,4.06,0.25
Chennai,3,25.13,73.0,1011.6,2.33,0.3
Chennai,3,32.11,66.7,1014.5,4.37,0.25
Chennai,3,31.6,70.4,1010.5,3.54,0.02
Chennai,3,27.36,64.8,1009.2,4.5,1.83
Chennai,3,30.5,66.7,1013.6,3.26,1.33
Chennai,3,30.57,64.1,1009.6,3.74,0.25
Chennai,3,29.44,76.7,1014.2,4.63,0.08
Chennai,3,28.34,70.6,1012.4,4.13,0.07
Chennai,3,29.75,65.4,1014.7,5.54,0.02
Chennai,3,30.1,74.1,1008.6,3.52,0.32
Chennai,3,29.78,71.0,1013.4,3.43,0.22
Chennai,3,25.4,77.3,1009.1,5.24,0.18
Chennai,3,32.57,71.8,1005.0,3.63,0.25
Chennai,3,33.31,62.4,1013.2,3.59,0.69
Chennai,3,24.68,68.0,1011.0,4.38,0.02
Chennai,3,29.52,64.1,1013.4,3.84,0.26
Chennai,3,32.59,74.4,1011.2,3.69,0.4
Chennai,3,30.5,77.5,1011.1,3.31,1.18
Chennai,3,30.53,61.7,1014.7,5.36,0.45
Chennai,3,25.62,70.3,1011.3,3.85,0.26
Chennai,3,30.08,77.9,1009.8,3.44,0.49
Chennai,3,28.98,61.6,1010.8,3.7,1.94
Chennai,3,30.06,68.4,1011.4,4.35,0.73
Chennai,3,26.43,71.0,1003.9,5.46,0.03
Chennai,3,26.36,77.4,1012.2,3.83,0.29
Chennai,3,28.21,74.3,1014.4,3.14,0.51
Chennai,3,27.74,75.5,1010.9,5.92,0.37
Chennai,3,28.19,74.6,1009.9,4.14,0.18
Chennai,3,27.54,68.8,1012.0,3.89,0.13
Chennai,3,28.1,80.9,1015.4,4.07,0.33
Chennai,3,27.17,67.0,1012.2,2.75,0.18
Chennai,3,28.4,54.3,1011.5,3.95,0.17
Chennai,3,25.65,60.2,1010.0,4.76,0.6
Chennai,3,29.53,70.3,1008.3,5.22,0.13
Chennai,3,29.02,69.0,1011.1,3.64,0.35
Chennai,3,25.98,67.8,1011.1,4.19,0.69
Chennai,3,31.15,71.9,1006.2,5.24,0.32
Chennai,3,26.85,78.2,1009.2,4.04,0.23
Chennai,3,30.88,73.7,1013.9,4.72,0.01
Chennai,3,29.16,74.9,1010.4,4.42,0.38
Chennai,3,30.5,64.5,1004.9,3.34,2.0
Chennai,3,28.85,67.9,1015.0,3.08,0.55
Chennai,3,29.63,75.2,1008.8,5.06,0.34
Chennai,3,30.48,71.6,1009.8,1.33,0.21
Chennai,3,32.31,73.9,1013.7,3.33,0.08
Chennai,3,30.65,74.7,1009.1,2.6,0.39
Chennai,3,29.4,72.0,1006.1,5.06,0.07
Chennai,3,25.8,80.5,1011.5,5.36,0.73
Chennai,3,23.67,67.8,1013.0,3.28,0.15
Chennai,3,28.24,66.1,1009.8,6.76,0.17
Chennai,3,27.07,60.4,1010.7,5.38,0.08
Chennai,3,27.14,75.5,1008.1,4.2,0.22
Chennai,3,28.34,67.6,1008.5,5.5,0.38
Chennai,3,29.83,78.6,1010.2,3.36,0.12
Chennai,3,27.26,72.5,1012.6,3.72,0.4
Chennai,3,30.29,69.0,1011.2,4.46,0.32
Chennai,3,28.57,64.7,1013.6,3.31,0.16
Chennai,3,28.58,76.1,1015.1,2.72,0.13
Chennai,3,32.25,70.7,1013.2,3.06,0.66
Chennai,3,28.86,72.6,1007.0,3.8,0.0
Chennai,3,28.39,74.6,1010.3,4.47,0.42
Chennai,3,29.55,72.6,1013.2,3.66,0.18
Chennai,3,32.09,65.9,1010.7,2.36,0.42
Chennai,3,28.41,74.1,1007.0,4.47,0.24
Chennai,3,29.38,75.9,1009.6,5.27,0.03
Chennai,3,28.28,73.2,1005.3,3.34,1.34
Chennai,3,28.29,74.8,1010.3,5.66,0.03
Chennai,3,27.52,75.4,1009.3,4.87,0.06
Chennai,3,27.38,68.6,1010.1,2.95,0.18
Chennai,3,31.89,68.4,1014.0,3.35,0.96
Chennai,3,27.39,84.4,1007.7,3.69,0.12
Chennai,3,25.42,79.0,1009.2,3.81,0.28
Chennai,3,28.75,70.7,1008.1,1.56,0.25
Chennai,3,30.54,75.1,1013.7,3.25,0.13
Chennai,3,30.99,65.4,1013.8,3.45,0.4
Chennai,3,26.11,67.4,1011.9,5.89,0.23
Chennai,3,30.73,63.5,1011.8,4.23,0.29
Chennai,3,32.62,72.7,1008.0,3.2,0.08
Chennai,3,27.13,72.8,1011.5,3.56,0.87
Chennai,3,28.15,77.5,1008.2,4.43,0.04
Chennai,3,26.04,69.7,1011.1,3.62,0.39
Chennai,3,32.21,77.4,1010.1,3.41,0.72
Chennai,3,25.52,74.9,1009.5,3.45,0.03
Chennai,3,27.7,85.8,1011.1,4.48,0.01
Chennai,3,30.07,81.0,1012.7,2.62,0.14
Chennai,3,27.13,80.0,1015.4,2.91,0.52
Chennai,3,26.52,76.0,1012.4,3.07,0.42
Chennai,3,28.4,65.6,1016.7,2.9,0.58
Chennai,3,33.28,72.8,1011.5,3.18,0.17
Chennai,3,27.99,84.5,1015.5,4.9,1.69
Chennai,3,28.09,74.0,1012.1,5.04,0.15
Chennai,3,26.27,66.1,1011.6,4.27,0.55
Chennai,3,29.27,73.0,1010.6,4.21,0.14
Chennai,3,30.27,65.1,1011.7,3.33,0.08
Chennai,4,28.87,75.4,1006.8,4.72,0.38
Chennai,4,29.87,76.8,1007.4,4.39,0.03
Chennai,4,30.33,87.1,1004.8,5.34,0.57
Chennai,4,29.18,64.9,1008.5,4.08,0.24
Chennai,4,31.02,60.8,1009.6,3.5,0.25
Chennai,4,28.64,75.5,1011.9,4.0,0.15
Chennai,4,30.85,77.9,1011.3,3.58,0.2
Chennai,4,30.01,64.3,1005.6,4.19,0.99
Chennai,4,30.76,64.4,1008.5,5.4,0.78
Chennai,4,31.79,74.1,1007.7,3.04,1.37
Chennai,4,30.16,82.3,1011.0,4.46,0.6
Chennai,4,29.44,66.7,1006.2,5.76,0.43
Chennai,4,29.69,72.5,1010.2,5.87,0.15
Chennai,4,33.05,60.6,1005.5,4.12,0.55
Chennai,4,33.55,70.8,1007.7,7.01,1.18
Chennai,4,29.97,71.3,1005.8,3.75,0.04
Chennai,4,30.69,80.8,1003.1,4.57,0.29
Chennai,4,27.59,67.8,1005.7,3.63,0.08
Chennai,4,30.64,76.1,1007.4,5.23,0.83
Chennai,4,28.1,67.4,1011.6,7.6,0.48
Chennai,4,30.02,72.5,1005.3,6.64,1.06
Chennai,4,33.15,84.5,1006.5,5.65,0.03
Chennai,4,28.0,82.8,1004.4,4.19,1.18
Chennai,4,29.2,83.8,1010.9,4.63,0.03
Chennai,4,29.21,74.4,1006.8,5.92,0.17
Chennai,4,27.66,70.7,1007.2,5.55,0.08
Chennai,4,32.73,73.7,1007.1,4.88,0.08
Chennai,4,31.55,74.8,1003.1,4.94,0.09
Chennai,4,34.62,74.3,1004.3,5.86,0.33
Chennai,4,29.01,67.7,1005.6,6.1,0.77
Chennai,4,27.46,67.5,1009.5,3.3,1.14
Chennai,4,32.88,68.4,1001.8,5.03,0.42
Chennai,4,30.28,78.4,1009.4,5.38,0.09
Chennai,4,30.07,79.1,1008.9,4.27,0.04
Chennai,4,33.96,91.1,1003.5,6.08,0.34
Chennai,4,31.34,74.6,1007.2,4.51,0.72
Chennai,4,32.81,67.3,1010.9,6.11,0.48
Chennai,4,29.75,69.1,1005.3,4.43,0.44
Chennai,4,29.55,71.1,1006.6,5.06,0.02
Chennai,4,30.27,81.0,1014.9,5.04,0.27
Chennai,4,32.34,76.4,1008.8,6.46,0.4
Chennai,4,31.1,63.9,1007.4,5.54,0.46
Chennai,4,31.94,71.7,1006.8,4.34,0.0
Chennai,4,25.79,63.2,1008.9,4.53,0.11
Chennai,4,27.24,75.6,1009.7,4.52,1.5
Chennai,4,26.69,67.8,1002.6,4.82,0.36
Chennai,4,30.24,68.3,1002.4,3.86,0.61
Chennai,4,28.2,60.7,1005.5,4.72,0.18
Chennai,4,34.38,76.5,1007.6,6.17,0.44
Chennai,4,30.96,79.3,1008.2,6.12,0.22
Chennai,4,31.43,67.8,1003.7,3.24,0.18
Chennai,4,28.82,71.0,1007.5,3.08,0.27
Chennai,4,28.76,69.1,1007.8,4.21,0.31
Chennai,4,34.1,70.7,1005.9,3.02,0.2
Chennai,4,34.56,67.1,1006.7,3.54,0.15
Chennai,4,31.83,65.4,1006.2,5.15,0.49
Chennai,4,26.94,80.2,1009.2,4.76,0.24
Chennai,4,30.15,56.2,1008.0,3.08,0.11
Chennai,4,31.63,75.0,1005.1,5.97,0.71
Chennai,4,30.54,73.7,1010.4,4.38,0.64
Chennai,4,26.76,81.9,1004.6,4.28,1.09
Chennai,4,34.7,70.6,1003.7,5.82,0.4
Chennai,4,29.33,69.8,1007.4,5.21,0.16
Chennai,4,28.32,67.1,1007.4,4.76,1.0
Chennai,4,30.94,74.1,1008.2,4.31,0.16
Chennai,4,33.37,67.8,1005.0,5.37,0.53
Chennai,4,32.03,65.2,1010.2,4.37,0.11
Chennai,4,28.37,67.6,1012.3,4.57,0.5
Chennai,4,28.04,66.3,1007.9,3.62,0.92
Chennai,4,26.62,66.0,1008.8,5.94,0.39
Chennai,4,30.42,72.5,1002.7,6.35,0.32
Chennai,4,30.05,70.8,1006.9,5.01,2.52
Chennai,4,32.03,75.3,1006.3,4.31,0.01
Chennai,4,29.63,72.9,1005.9,5.74,0.2
Chennai,4,32.95,64.8,1006.4,5.39,1.25
Chennai,4,32.31,59.3,1006.6,4.36,0.51
Chennai,4,29.54,65.7,1004.4,5.95,0.39
Chennai,4,31.78,76.6,1006.8,4.38,0.51
Chennai,4,33.66,76.4,1005.4,3.51,0.19
Chennai,4,29.08,77.9,1010.0,4.73,0.04
Chennai,4,30.57,77.0,1008.8,5.88,0.16
Chennai,4,30.53,78.5,1008.8,4.9,0.21
Chennai,4,30.28,74.4,1010.4,3.63,0.33
Chennai,4,32.6,82.8,1005.9,4.4,0.25
Chennai,4,32.76,73.8,1008.7,6.0,0.37
Chennai,4,31.81,84.0,1010.7,5.07,0.11
Chennai,4,31.72,68.2,1005.8,4.78,0.1
Chennai,4,29.88,68.1,1002.9,4.67,0.22
Chennai,4,31.66,70.8,1006.3,5.88,0.32
Chennai,4,28.43,71.8,1010.4,5.81,0.21
Chennai,4,35.96,70.1,1005.6,3.4,0.43
Chennai,4,33.7,75.2,1006.8,5.74,0.19
Chennai,4,32.91,71.4,1006.1,5.32,0.1
Chennai,4,31.82,68.4,1007.5,6.39,0.99
Chennai,4,31.82,69.6,1005.4,4.73,0.11
Chennai,4,27.62,79.3,1004.3,5.94,1.7
Chennai,4,28.48,73.9,1006.9,5.27,2.19
Chennai,4,28.73,61.9,1007.3,3.69,0.6
Chennai,4,31.12,81.1,1010.8,5.82,0.35
Chennai,4,30.44,74.6,1008.2,5.61,0.79
Chennai,4,32.62,75.8,1005.1,4.15,1.03
Chennai,4,29.07,77.6,1006.2,5.09,0.62
Chennai,4,33.05,77.9,1009.8,6.91,0.05
Chennai,4,29.36,66.5,1006.9,4.32,0.0
Chennai,4,30.16,65.6,1005.3,5.53,0.11
Chennai,4,32.79,86.4,1008.2,3.71,0.1
Chennai,4,32.01,67.8,1006.0,4.23,0.1
Chennai,4,28.5,74.3,1009.2,5.61,0.36
Chennai,4,33.13,81.8,1008.9,5.06,0.37
Chennai,4,31.18,69.3,1005.1,4.6,0.64
Chennai,4,26.72,69.8,1012.5,6.5,0.11
Chennai,4,29.31,77.6,1007.7,3.88,0.05
Chennai,4,30.18,73.3,1001.3,4.65,0.55
Chennai,4,28.66,75.0,1009.0,5.29,0.33
Chennai,4,33.69,71.5,1001.5,3.93,0.55
Chennai,4,30.25,68.8,1010.6,5.31,0.24
Chennai,4,31.92,70.0,1008.1,5.87,0.69
Chennai,4,31.41,79.2,1007.6,4.69,0.57
Chennai,4,32.41,70.2,1007.8,4.11,0.53
Chennai,4,34.35,74.6,1009.3,4.49,0.01
Chennai,4,32.35,66.2,1006.6,2.12,0.98
Chennai,4,34.49,84.2,1007.8,5.81,0.24
Chennai,4,32.4,73.9,1008.1,5.06,0.07
Chennai,4,31.26,74.0,1000.6,4.62,0.7
Chennai,4,31.64,77.6,1009.3,3.13,0.33
Chennai,4,25.75,69.1,1009.7,5.91,0.02
Chennai,4,30.09,79.2,1008.9,4.36,0.76
Chennai,4,30.71,62.9,1008.7,5.37,0.29
Chennai,4,31.88,68.3,1011.8,4.79,0.7
Chennai,4,30.95,67.2,1007.7,3.19,0.7
Chennai,4,31.67,60.7,1007.8,6.07,0.05
Chennai,4,28.35,68.8,1006.2,5.88,0.47
Chennai,4,27.84,71.7,1003.0,5.56,0.22
Chennai,4,28.63,65.5,1008.9,5.11,0.4
Chennai,4,34.14,64.6,1006.4,3.6,0.05
Chennai,4,28.46,72.2,1003.0,5.67,0.44
Chennai,4,29.42,71.5,1007.6,7.0,0.75
Chennai,4,31.21,70.4,1007.5,4.92,2.16
Chennai,4,27.82,64.4,1007.2,4.94,0.19
Chennai,4,29.26,69.6,1008.1,3.7,0.08
Chennai,4,32.35,68.0,1003.9,2.73,0.23
Chennai,4,30.12,72.5,1010.3,4.44,0.01
Chennai,4,34.37,68.6,1008.9,6.28,0.26
Chennai,4,27.6,71.8,1010.9,6.14,1.23
Chennai,4,30.31,64.1,1006.4,4.73,0.11
Chennai,4,30.12,63.6,1008.9,5.23,0.32
Chennai,4,30.98,75.3,1003.1,3.58,0.43
Chennai,4,28.55,76.6,1005.7,4.91,0.1
Chennai,4,29.84,69.6,1004.4,4.28,0.2
Chennai,4,32.58,72.2,1008.4,4.85,1.21
Chennai,4,30.46,69.3,1005.0,4.53,0.18
Chennai,4,28.86,78.6,1006.7,4.51,0.5
Chennai,4,35.16,70.8,1007.8,5.8,0.07
Chennai,4,31.1,69.0,1006.8,6.76,0.55
Chennai,4,32.23,77.8,1004.5,4.63,0.16
Chennai,4,32.53,67.4,1011.9,6.22,0.13
Chennai,4,30.86,72.9,1008.1,3.56,0.07
Chennai,4,29.42,65.7,1011.9,4.71,0.02
Chennai,4,31.4,76.0,1005.2,3.5,1.72
Chennai,4,29.6,76.9,1006.8,4.49,0.27
Chennai,4,31.74,64.3,1008.0,5.52,0.75
Chennai,4,30.67,63.3,1011.6,5.92,1.26
Chennai,4,33.06,73.7,1011.9,4.02,0.11
Chennai,4,28.72,83.6,1006.7,5.26,1.02
Chennai,4,32.44,77.3,1006.0,6.03,0.62
Chennai,4,32.23,70.7,1007.8,5.89,0.43
Chennai,4,30.52,66.9,1010.8,5.06,0.83
Chennai,4,32.46,64.7,1008.1,4.21,0.06
Chennai,4,31.84,76.3,1008.6,4.11,0.15
Chennai,4,32.33,77.5,1010.8,3.96,0.07
Chennai,4,32.21,68.2,1010.4,4.77,1.13
Chennai,4,31.1,70.5,1010.5,3.98,0.05
Chennai,4,29.81,72.3,1009.6,5.48,1.95
Chennai,4,29.78,82.9,1011.4,5.03,0.06
Chennai,4,30.57,72.4,1005.0,4.98,0.54
Chennai,4,32.69,66.1,1013.6,2.96,0.54
Chennai,4,32.26,65.1,1010.7,4.83,1.34
Chennai,4,33.01,66.5,1007.6,4.34,0.2
Chennai,4,33.21,79.6,1010.8,6.97,0.2
Chennai,4,30.57,75.1,1007.1,3.52,0.94
Chennai,4,34.92,69.9,1009.2,4.59,1.92
Chennai,4,30.79,54.4,1009.5,5.18,0.02
Chennai,4,30.01,66.9,1010.2,3.83,0.5
Chennai,4,31.67,74.1,1006.9,6.73,0.14
Chennai,4,31.97,74.1,1010.2,6.75,0.65
Chennai,4,29.52,74.1,1006.9,3.94,0.74
Chennai,4,30.68,63.9,1009.8,4.21,0.72
Chennai,4,30.11,73.1,1008.0,6.95,0.29
Chennai,4,31.28,66.1,1003.4,6.2,0.09
Chennai,4,32.59,72.0,1006.2,4.43,0.44
Chennai,4,30.47,67.4,1010.1,5.23,0.78
Chennai,4,32.15,78.4,1007.2,3.41,1.22
Chennai,4,28.22,74.0,1011.0,7.0,0.3
Chennai,4,32.78,71.1,1005.0,4.87,0.14
Chennai,4,30.09,80.3,1009.7,5.39,0.06
Chennai,4,30.06,69.8,1007.9,3.86,0.8
Chennai,4,31.8,63.5,1007.4,3.66,0.38
Chennai,4,31.91,78.3,1005.1,5.25,0.56
Chennai,4,30.78,73.5,1008.5,6.72,0.09
Chennai,4,29.22,70.1,1005.5,4.26,0.0
Chennai,4,30.04,68.1,1006.4,3.82,1.71
Chennai,4,31.19,75.1,1007.6,5.11,0.83
Chennai,4,31.98,76.9,1007.1,6.44,0.26
Chennai,4,29.35,67.4,1010.6,4.16,0.31
Chennai,4,29.72,75.4,1001.5,4.55,1.32
Chennai,4,31.53,73.5,1007.6,5.64,0.12
Chennai,4,30.83,67.0,1007.1,5.74,0.81
Chennai,4,31.29,72.0,1008.0,4.52,0.01
Chennai,4,25.77,68.7,1006.6,5.9,1.04
Chennai,4,30.41,79.4,1010.6,5.33,0.44
Chennai,4,32.71,68.1,1007.4,4.82,0.32
Chennai,4,29.77,81.1,1008.3,5.7,0.61
Chennai,4,31.97,72.8,1010.2,5.56,0.04
Chennai,4,28.58,61.5,1008.1,3.75,0.11
Chennai,4,27.87,59.0,1004.8,6.28,0.26
Chennai,4,31.84,70.7,1006.9,5.15,0.48
Chennai,4,30.89,80.0,1007.7,6.18,0.08
Chennai,4,30.33,79.4,1003.9,4.85,0.24
Chennai,4,32.69,73.0,1006.2,5.05,0.15
Chennai,4,30.38,67.6,1007.8,5.2,0.52
Chennai,4,29.73,69.5,1013.0,5.35,1.26
Chennai,4,29.52,73.2,1008.9,6.33,0.09
Chennai,4,29.1,78.5,1008.4,5.27,0.1
Chennai,4,31.93,75.4,1012.2,4.77,0.46
Chennai,4,30.38,77.8,1009.5,5.81,0.3
Chennai,4,33.29,75.9,1009.8,5.23,0.63
Chennai,4,25.1,77.6,1007.0,7.76,0.17
Chennai,4,32.85,58.4,1004.8,5.09,0.39
Chennai,4,31.72,66.6,1008.7,6.04,0.24
Chennai,4,30.82,65.4,1012.6,5.68,0.17
Chennai,4,28.42,64.8,1011.8,2.75,0.65
Chennai,4,27.68,72.0,1009.6,4.06,0.79
Chennai,4,32.5,63.3,1006.3,4.36,0.2
Chennai,4,31.48,66.3,1004.1,3.3,0.49
Chennai,4,31.45,71.4,1005.9,4.4,0.1
Chennai,4,30.8,62.4,1008.5,3.43,0.78
Chennai,4,32.7,69.1,1006.8,3.69,0.17
Chennai,4,29.83,75.8,1010.5,5.04,0.09
Chennai,4,30.33,64.6,1004.3,6.72,1.41
Chennai,4,30.65,76.8,1007.7,3.44,0.27
Chennai,4,30.57,67.2,1006.1,3.58,0.52
Chennai,4,33.67,73.6,1010.5,4.27,0.83
Chennai,4,28.49,65.4,1009.4,4.65,0.58
Chennai,4,27.09,74.7,1005.9,3.26,0.42
Chennai,4,28.09,70.2,1010.1,4.1,0.23
Chennai,4,32.37,74.8,1003.9,4.01,1.25
Chennai,4,30.8,68.7,1003.5,5.12,0.07
Chennai,4,27.8,75.3,1005.8,5.23,1.08
Chennai,4,31.2,77.1,1003.0,4.65,0.62
Chennai,4,30.35,72.7,1007.7,4.42,0.42
Chennai,5,31.76,54.4,1003.7,4.72,0.25
